criminal_id,name,age,base_risk_score,age_group,threat_level,total_crimes_committed
a204e403-031a-4aa0-bc97-cdf07e01ad42,Ishanvi Bawa,47,25,36-50 (Middle Age),Low,12
7b3785d4-d156-430b-9c01-43c1f0431f3c,Maanav Narayanan,40,28,36-50 (Middle Age),Low,16
fe8e726b-dc08-4d39-9ceb-fafde5656f48,Daniel Peri,34,67,26-35 (Adult),Medium,11
db9e52c2-6349-4a77-9279-f9ed3de863d3,Patrick Sharma,48,39,36-50 (Middle Age),Low,10
3f2eba69-6144-467d-8235-0eb4689572f6,Nathan Parekh,38,55,36-50 (Middle Age),Medium,10
75d3c2ec-3bb3-4c1e-8316-1b34b7ce3fbe,Ranveer Kapadia,21,18,18-25 (Young Adult),Low,11
9196b109-2649-4959-a8d2-49e21d323607,Girish Kaul,65,38,50+ (Senior),Low,12
a2c42b89-b737-4aeb-9d36-5df553d63635,Advika Gera,63,84,50+ (Senior),Critical,14
60a81d2c-5074-4046-809e-baadaca1b562,Manan Golla,39,51,36-50 (Middle Age),Medium,8
987ab2b6-5435-40ba-8eb1-7b830e77967a,Raghav Wadhwa,53,53,50+ (Senior),Medium,7
0a86c705-6ead-4294-ab07-e73764454452,Fitan Date,36,46,36-50 (Middle Age),Low,11
a5123ef0-d164-4be9-844c-01f3bb94e73c,Patrick Guha,25,100,18-25 (Young Adult),Critical,14
07563aa1-14f1-4db2-b87f-c7376ea8c10e,Triya Dhingra,39,61,36-50 (Middle Age),Medium,7
8c898660-f8cb-4cf9-9f06-2d4a2e73d01b,Chakradhar Babu,46,48,36-50 (Middle Age),Low,9
af038b6f-caef-40ac-8bfb-2483295177cc,Widisha Gala,65,43,50+ (Senior),Low,9
3fad1449-ca65-45a2-9c30-91fd2d881e42,Vinaya Bobal,27,15,26-35 (Adult),Low,18
b6e3ad46-285d-4e32-8301-664399b2dac5,Nitara Chakrabarti,19,27,18-25 (Young Adult),Low,7
772c4ff7-aab6-46aa-a197-f6130d26e915,Damini Mander,41,68,36-50 (Middle Age),Medium,6
5c74585c-06e4-4a01-b64e-dcb13128b7b8,Yutika Amble,21,18,18-25 (Young Adult),Low,7
8a4fd3a8-b979-47a8-ad7c-03925acb14f8,Abhiram Sule,65,58,50+ (Senior),Medium,5
ca706408-ac71-4493-b377-a5450d47b183,Aashi Guha,43,76,36-50 (Middle Age),High,13
4b15dd83-0c5d-4e3d-8e81-59be21bc8c42,Chaaya Mahal,30,31,26-35 (Adult),Low,8
3cbb9b63-9424-4057-b1e2-79c44255964f,Ekaraj Jayaraman,21,49,18-25 (Young Adult),Low,9
bdb53e93-2b70-46d3-a6fc-cee791154ee9,Max Wadhwa,38,83,36-50 (Middle Age),Critical,16
75391399-5724-4d28-a28f-f16f62a6d146,Ijaya Mutti,65,71,50+ (Senior),High,13
e4f5a87e-0cb0-40fc-8e61-31d740197028,Aarna Jain,54,76,50+ (Senior),High,16
af1982ed-0526-4ca9-aef6-ab2cbb1ddf67,Vasatika Agrawal,29,62,26-35 (Adult),Medium,9
10fa103d-1ec2-412e-9a3b-d4ea2303ae9d,Onkar Bava,51,20,50+ (Senior),Low,13
e4fbef4c-f71d-4ca3-b664-7463d87e28f4,Samuel Nagar,45,64,36-50 (Middle Age),Medium,5
9b52d3fe-be5e-4d2d-87ca-49fe28e84a74,Samuel Venkatesh,63,52,50+ (Senior),Medium,11
877de569-b940-49b6-a597-22d7da5c7fdf,Avni Desai,33,83,26-35 (Adult),Critical,4
cc4a9c57-b3c8-4c45-b532-dffd263e8000,Vanya Dutta,37,35,36-50 (Middle Age),Low,8
4b8d32d8-6492-4621-b886-1c4110b2cb52,Aashi Som,27,21,26-35 (Adult),Low,11
3bd384b5-e2df-4609-a1ab-a73dc5b6d834,Saksham Menon,38,71,36-50 (Middle Age),High,6
6b253aaf-8598-445b-a086-b2ea6825437c,Oliver Gill,36,87,36-50 (Middle Age),Critical,6
cf6d89e3-37b0-4524-824f-5b40d7b0fdd9,Kamya Mahal,39,27,36-50 (Middle Age),Low,10
0bbde6a9-ac1f-476a-9463-1d1336dc6eda,Darpan Mital,56,51,50+ (Senior),Medium,9
488d6116-3d74-4834-b66f-95df891cd99b,Odika Prabhakar,36,42,36-50 (Middle Age),Low,10
badf6f08-4d93-4449-9363-2c9acce84903,Jairaj Dhaliwal,50,4,36-50 (Middle Age),Low,6
22fb42e4-1600-4855-916a-90e3dfdf39bf,Aayush Pingle,34,53,26-35 (Adult),Medium,9
84691855-24f9-429b-921c-5e164890a510,Onveer Sidhu,51,38,50+ (Senior),Low,11
a2bb1c34-0452-4f89-99d8-36d765d7321f,Nihal Khalsa,57,1,50+ (Senior),Low,7
d6e8abe2-a92b-4420-aa22-64bef7ede50e,Yashodhara Anne,45,29,36-50 (Middle Age),Low,8
c1c0cec5-cb30-46e5-a6be-3cf1ddf1e531,Rachana Mohan,25,55,18-25 (Young Adult),Medium,12
12e2682f-3fcf-49c1-ab92-1c94c9f87e5a,Akshay Kalla,36,5,36-50 (Middle Age),Low,15
c50b83b2-314c-4074-9a2e-dad8a1d0488d,Oscar Bahri,36,50,36-50 (Middle Age),Medium,5
c6ad958d-0a0d-4dbe-99ad-5febb3dfca77,Aishani Nazareth,65,46,50+ (Senior),Low,13
8010e50a-f2cf-4344-a21c-80176bac00fc,Abhiram Chahal,24,64,18-25 (Young Adult),Medium,6
2b53e96b-7f49-4182-91e4-810ab3827d58,Zinal Sarkar,35,43,26-35 (Adult),Low,15
62ee68ef-863a-4f9d-b281-b5b55fef4970,Baghyawati Suri,26,56,26-35 (Adult),Medium,14
b2303c52-7014-4042-84a0-bc6e68d6a052,Riya Dey,33,51,26-35 (Adult),Medium,4
6780fa1b-a4c6-41e4-ba80-396e853fb375,Radha Verma,30,50,26-35 (Adult),Medium,13
18a23f05-bc72-42b9-93b8-e62db9a3a96a,Ojasvi Loyal,35,35,26-35 (Adult),Low,11
aabadcfc-86b4-49f0-8718-8f34a044eee5,Faras Sekhon,19,38,18-25 (Young Adult),Low,6
96a97adc-fbfd-4779-9106-16f5e2f00e35,Bina Venkataraman,32,45,26-35 (Adult),Low,6
31f468b7-a789-4b15-a5cf-58e9265128b9,Ishwar Barad,42,29,36-50 (Middle Age),Low,14
f1c67036-6fc5-4eed-8bff-fc905e189e40,Darpan Bhatt,49,25,36-50 (Middle Age),Low,11
3d791684-e4a4-42a3-907b-103051d99910,Aarush Padmanabhan,65,16,50+ (Senior),Low,11
24fac3b4-c0d2-4dfd-b4e5-0b0f44048f1a,Nimrat Venkatesh,47,13,36-50 (Middle Age),Low,8
6794cff9-a734-4cb5-bb72-f62246d03922,Gunbir Dhar,37,40,36-50 (Middle Age),Low,5
f8eeea68-9e81-4185-8cfa-cb1c5a90e340,Urvi Nayak,42,23,36-50 (Middle Age),Low,9
14dd2a83-d400-44a3-b889-988fe60f435e,Victor Sarin,65,16,50+ (Senior),Low,13
da872acc-6541-4372-8824-03297f8ccef1,Ira Halder,52,66,50+ (Senior),Medium,11
23da2d0d-35a7-429a-b383-229f418e2c6a,Faqid Bir,46,69,36-50 (Middle Age),Medium,2
b37a6a0c-55c4-4ace-82a3-4e6c13eea616,Diya Lanka,40,37,36-50 (Middle Age),Low,10
e0d6398c-a3ff-4905-b0d4-24f9697a037d,Brinda Brahmbhatt,38,39,36-50 (Middle Age),Low,12
cbde18ce-e098-4ce4-91a0-c7e719cf2f21,Anmol Boase,29,33,26-35 (Adult),Low,5
766347f1-8e1c-4c6e-b45d-9f40170a0c15,Ranveer Pandey,61,47,50+ (Senior),Low,8
3d8bacbb-0673-4702-9fec-23fffc0b4743,Dev Murthy,32,55,26-35 (Adult),Medium,10
277b6cf9-06d7-48db-bfd7-bffe067fcaaa,Upasna Ratta,26,31,26-35 (Adult),Low,13
079ba37c-e2b1-4ed8-8dad-0e450523b7e5,Abdul Kohli,29,83,26-35 (Adult),Critical,10
065b1fd6-f234-4f36-9a80-62bfd6c3c1b0,Ishita Wadhwa,43,37,36-50 (Middle Age),Low,11
bd4fec46-9790-4213-943b-ba96ee8c2e35,Januja Lal,65,50,50+ (Senior),Medium,8
635c7600-f050-4053-8db7-4852da5dbc3c,Shaurya Basak,22,62,18-25 (Young Adult),Medium,15
16b7fff0-c4d5-4b97-9916-bea0c3201608,Lakshit Mani,64,0,50+ (Senior),Low,8
f1c20fb4-6396-42e5-b393-cd94bf626f80,Vidhi Sangha,20,48,18-25 (Young Adult),Low,15
070d28f1-48a2-4762-9409-4d25eab7862e,Dalaja Talwar,65,57,50+ (Senior),Medium,8
4456ae1b-17b9-4ffe-ac7a-20e9f1975d4d,Tristan Parmer,42,40,36-50 (Middle Age),Low,5
b3b6ebb3-fb23-44e6-a2fd-432e929144f0,Sneha Sekhon,38,50,36-50 (Middle Age),Medium,6
7a5dfd95-3128-4a69-95ff-870c8d59513e,Ekani Kale,41,13,36-50 (Middle Age),Low,7
6b798c53-0e92-4601-9f5c-b55368db3e21,Chatresh Parekh,39,80,36-50 (Middle Age),High,8
d7babc8c-4952-4032-956b-1e7ac4e6d2d7,Hardik Mane,28,86,26-35 (Adult),Critical,13
864e7eaa-4863-493e-b021-24a7b2db413d,Anthony Bose,42,20,36-50 (Middle Age),Low,14
dbd6382c-22dc-4580-99b0-9357841dc776,Jatin Krishnamurthy,35,42,26-35 (Adult),Low,7
c6a73840-d03e-4fbf-b253-d0648e787184,Girik Pai,29,22,26-35 (Adult),Low,6
fe05fa1c-2365-47f1-96ea-c0ef00c2eaaf,Arjun Warrior,65,63,50+ (Senior),Medium,13
f8291f03-193f-4637-b2d8-091ef6f0971b,Raghav Malhotra,23,44,18-25 (Young Adult),Low,8
1e1c7e88-40e5-4251-b7c6-7f28e9f5e945,Ira Muni,65,41,50+ (Senior),Low,12
10f64bd5-2892-46b5-9fb5-87ec9ad6ce55,Vanya Maharaj,39,67,36-50 (Middle Age),Medium,2
8a2c30ba-f1a2-444f-9278-e07b035d5da1,Meghana Mander,38,36,36-50 (Middle Age),Low,15
a0b32178-3d9a-42bb-902b-3e40a067c4fd,Advaith Dutta,30,20,26-35 (Adult),Low,10
9c02202c-708c-447d-bc57-d24cdf688648,Mugdha Bahl,58,40,50+ (Senior),Low,11
aee45fef-c9bf-4307-a5c6-d8a952c4c6ba,Maanas Chaudhary,45,26,36-50 (Middle Age),Low,11
7adb68f4-4e31-4276-ba5c-c6a964a86585,Daksh Jhaveri,26,48,26-35 (Adult),Low,12
1c56310e-3d86-41c4-8ab1-c119b11e304a,Warjas Sant,62,12,50+ (Senior),Low,8
b66776bc-a1b8-4b81-b15d-80172323f41c,Nicholas Korpal,65,60,50+ (Senior),Medium,17
755e63a0-9934-45dd-b803-45e8365c148a,Madhav Dixit,30,37,26-35 (Adult),Low,8
ff7eabf1-61ec-445b-8811-ae375fe7f99c,Nimrat Mukherjee,54,21,50+ (Senior),Low,17
52b78f4a-89b0-4c3e-9be6-fa9d2999bb70,Avni Wason,39,62,36-50 (Middle Age),Medium,11
be77c383-ba51-4183-ab06-21d73abab076,Sanaya Sankaran,41,59,36-50 (Middle Age),Medium,4
01430acb-356d-468d-a19a-43785e1c79ef,Agastya Sampath,30,69,26-35 (Adult),Medium,12
8d558f97-8fdb-43b4-97aa-f31fa6df8215,Matthew Mohan,46,93,36-50 (Middle Age),Critical,13
a090de41-7d48-4158-ad2a-458fc19a4ba9,Krish Nagarajan,30,58,26-35 (Adult),Medium,8
ddaf3786-788b-4782-a4c0-7df9fa0f3b66,Lavanya Dhar,24,17,18-25 (Young Adult),Low,13
b5512f04-fa83-49bf-a23f-6accd202f086,Upkaar Kanda,64,44,50+ (Senior),Low,13
bd6e8032-91ee-436a-b183-d6cdda58455b,Anya Dasgupta,19,24,18-25 (Young Adult),Low,6
40ac0258-ef3f-4927-ad5e-b59f8ad85a5e,Chakrika Venkataraman,65,48,50+ (Senior),Low,14
b6d68a1a-8789-489f-bb44-d9eab2888bf6,Upasna Sundaram,53,67,50+ (Senior),Medium,12
8e9f07cb-d925-48ab-a3ff-3f2cf21ab107,Ranveer Sura,59,70,50+ (Senior),Medium,13
c0492d0b-5a6f-46ff-a8d8-2c1a43892d47,George Viswanathan,31,28,26-35 (Adult),Low,11
24eb8535-127a-44be-a336-8ab844a03dd5,Ryan Brahmbhatt,62,46,50+ (Senior),Low,9
46e340bc-6547-47ca-9d3c-1f9e02393c12,Onveer Sachar,41,18,36-50 (Middle Age),Low,10
066d95cc-af8b-4f5d-b2da-e45e241b8e02,Nirja Minhas,36,37,36-50 (Middle Age),Low,7
d2a27d8f-cf7d-4eef-90d7-82613ac348a0,Yachana Merchant,41,32,36-50 (Middle Age),Low,3
6464afe8-8a6e-4db0-89cf-fe72c9bc08ca,Neel Warrior,46,56,36-50 (Middle Age),Medium,12
f432b0d4-5336-4031-b495-0b550b05fa4b,Vrinda Shanker,33,65,26-35 (Adult),Medium,9
59f74746-6939-48ce-889b-205dc11bc804,Lekha Palla,28,64,26-35 (Adult),Medium,4
0c004467-e52b-4ed9-a188-c250ca035ec2,Chasmum Konda,53,45,50+ (Senior),Low,11
1a678afe-88b4-4795-8e73-77eacae85663,Rudra Chahal,43,29,36-50 (Middle Age),Low,10
d97c52a6-4665-45dc-a40d-c87b48bfc9c1,Logan Babu,45,36,36-50 (Middle Age),Low,13
0eb39143-f823-4cd4-bab6-f4bb8a28c458,Aashi Dani,37,83,36-50 (Middle Age),Critical,4
24488b2d-7e9a-4448-b703-d2b6c6574359,Chanakya Muni,51,45,50+ (Senior),Low,8
372a97f9-f878-4bc9-a459-3bcee4d365d8,Daniel Tara,21,33,18-25 (Young Adult),Low,6
cc0723e3-f2f1-4ebd-bc98-c2bd1824e99b,Hardik Rajagopalan,65,42,50+ (Senior),Low,13
40df5f92-6742-4494-8ca3-a07b63f52879,Sara Sandal,61,61,50+ (Senior),Medium,5
b6f94134-8c3b-47fb-ab79-cfc5312e70b0,Suhani Sahni,23,94,18-25 (Young Adult),Critical,9
5b95405e-85a3-4dc2-92e2-4316f353aefa,Hritik Roy,35,76,26-35 (Adult),High,11
1c9a4a28-257e-4378-a1ed-f9c6209835ad,Triya Hayer,30,46,26-35 (Adult),Low,10
c8179225-1d6f-44c7-ae28-ad091a7f7f4c,Chameli Chaudhary,50,47,36-50 (Middle Age),Low,9
412d6b11-ec96-4415-b03b-4c3d16ee85b5,Ikshita Ganesan,60,25,50+ (Senior),Low,9
5f884e30-9586-4490-a84b-71c61e5fcfff,Pranav Choudhury,32,47,26-35 (Adult),Low,14
cda763af-9983-4220-9b45-f4affe269cd7,Sanya Lanka,65,69,50+ (Senior),Medium,14
826da840-385a-4651-b26a-e9b409858e79,Andrew Dada,45,40,36-50 (Middle Age),Low,11
93532a65-ade6-453b-8ca7-cbaf392b1f56,Samar Sinha,46,26,36-50 (Middle Age),Low,8
1235c84f-d562-4897-a8c1-665afe2defbb,Ekantika Mane,50,68,36-50 (Middle Age),Medium,16
8aa65439-ff57-4cb4-a292-d2e143d701ab,Girindra Gulati,36,39,36-50 (Middle Age),Low,11
c5bc1a45-e3be-426f-86c6-030a0e853bbc,Jeremiah Ben,54,47,50+ (Senior),Low,9
5799733d-808b-4bcf-93f9-85a14a455cac,Madhav Suresh,52,52,50+ (Senior),Medium,11
316fab15-af5c-4b3b-916d-a03be36145e4,Bishakha Balay,65,29,50+ (Senior),Low,12
3c8206ae-b782-4444-bca8-4edb4c374f19,Abdul Bose,44,66,36-50 (Middle Age),Medium,9
3d2c172b-1644-411f-88b1-ca6dc4620f17,Sneha Jha,27,26,26-35 (Adult),Low,5
648994bf-32c2-4c36-be47-afc0017936c7,Pooja Sinha,25,70,18-25 (Young Adult),Medium,7
b110e1d5-4cba-4429-8b94-9eb1b4f47c49,Vritti Ramakrishnan,40,71,36-50 (Middle Age),High,11
21c9df0c-d96f-4beb-b869-6b16cdf2cb29,Ayush Arya,53,41,50+ (Senior),Low,9
0570918f-9708-42cb-9f21-1e034fe794d9,Ekantika Bali,18,73,18-25 (Young Adult),High,13
02727d89-3033-4849-bbf1-7aec69355f39,Chakradhar Natt,25,56,18-25 (Young Adult),Medium,11
3dcf630c-5a60-473b-813e-a5634fed9b51,Gaurangi Chanda,40,36,36-50 (Middle Age),Low,11
1e05304b-b19b-4bcf-8344-90c04fef9f30,Barkha Kala,40,66,36-50 (Middle Age),Medium,8
e36b5199-8ae5-4ff9-9d8f-12ae9f8a668e,Vedant Nair,65,63,50+ (Senior),Medium,11
93ea26fe-7bb8-4979-99d8-99fe3fc7769d,Eta Sastry,38,25,36-50 (Middle Age),Low,12
538228b2-2143-43f0-936a-22d369945cf9,Neelima Chadha,20,39,18-25 (Young Adult),Low,11
57fe7064-c64b-4f07-a195-d5a761497036,Chasmum Chakraborty,30,13,26-35 (Adult),Low,9
47c39667-def6-462e-9c19-453ed5d141ff,Odika Kade,44,47,36-50 (Middle Age),Low,5
8557874d-4ccb-43f0-b137-a4bdc6aa9cb9,Vrishti Ratti,23,24,18-25 (Young Adult),Low,11
89805671-0026-47c8-83d3-1ee5b59c0184,Eesha Varty,40,21,36-50 (Middle Age),Low,5
f0d12e1c-4aeb-475f-9ca8-543298e2e79b,Liam Butala,26,65,26-35 (Adult),Medium,8
bc38d0a3-8048-4bfc-ae07-753efbe204e9,Kamala Desai,42,64,36-50 (Middle Age),Medium,8
96c03a19-6833-4f61-8caa-0a6b562e6287,Anusha Chopra,46,60,36-50 (Middle Age),Medium,10
d3dca3d9-29be-456f-a3c0-3a76c771ce33,Jason Chowdhury,65,33,50+ (Senior),Low,7
9feee747-8b25-444e-b3c7-8b5ff419b809,Forum Dhillon,38,62,36-50 (Middle Age),Medium,8
d875ce99-b898-4924-829c-c4015de1ccb9,Ronith Randhawa,38,23,36-50 (Middle Age),Low,12
894d6ff9-33c2-48a8-a73a-1fb2ba961487,Dhriti Iyengar,46,69,36-50 (Middle Age),Medium,13
9fcd7273-69d7-4246-a619-25d43a677e00,Yoshita Chandra,56,75,50+ (Senior),High,10
10906a58-6b91-4e7d-a01a-cc1908ff9db7,Liam Pandey,25,54,18-25 (Young Adult),Medium,11
d6161414-4dfa-40ab-a070-3e2dfb20a3eb,Samaksh Nayar,23,74,18-25 (Young Adult),High,10
b4f9d743-9449-479e-835c-b5a48c153ea6,Saumya Chad,32,29,26-35 (Adult),Low,10
b01b4bad-1b69-4ad1-871d-ba8d03f00501,Widisha Pandit,65,68,50+ (Senior),Medium,11
777587b0-753f-46b9-a31b-8fc6a531640f,Kashish Toor,45,41,36-50 (Middle Age),Low,13
b46a91fb-1a93-4111-8bfb-2c36027e21b5,Neel Muni,19,69,18-25 (Young Adult),Medium,13
90ba8f26-827c-4939-a961-66c688e9622d,Samuel Chaudry,28,44,26-35 (Adult),Low,6
e8ca7ba3-2bb4-42d7-98a7-894c88fac76e,Urishilla Seth,65,46,50+ (Senior),Low,9
c4569eb0-6a22-4f3b-82b2-a3f3f41ae841,Osha Raman,30,52,26-35 (Adult),Medium,16
770e8479-9545-49a2-9669-49adab084b3a,Timothy Krish,62,62,50+ (Senior),Medium,7
cfbb3742-be66-4157-b27b-e9df9698c442,Atharv Mitra,55,32,50+ (Senior),Low,9
becd2ef1-b1cd-4881-a981-bf6e85bc621f,Jeet Dada,38,59,36-50 (Middle Age),Medium,12
aa2c6707-f949-47a7-9b65-093e914a7c10,Orinder Bains,34,59,26-35 (Adult),Medium,13
773218b8-67a5-4613-9a1b-52dbce82e055,Utkarsh Varkey,65,16,50+ (Senior),Low,9
f04c19c9-20ed-4239-a42a-15801703de16,Devika Nayar,28,67,26-35 (Adult),Medium,9
4e86f05c-e12c-47bc-a33b-8cd31cea9b1a,Chakradhar Mammen,54,24,50+ (Senior),Low,8
b10de66a-3c03-4574-868c-458598639fe2,Madhavi Ganesh,51,49,50+ (Senior),Low,10
a7335fbf-af73-48d2-84cc-a59886d1bcae,Lavanya Bhatt,65,72,50+ (Senior),High,12
517e253a-af29-48a6-9f13-2be83d6a04e1,Bhavini Hora,30,51,26-35 (Adult),Medium,7
8c2042a2-c902-437f-a395-bfd22df969d2,Krish Sandhu,55,37,50+ (Senior),Low,12
c0dcf057-d32a-46a4-aa91-251caeef31c0,Kai Natarajan,49,51,36-50 (Middle Age),Medium,8
765a9447-3e4f-4435-8abc-751c607c1014,Quincy Baria,22,46,18-25 (Young Adult),Low,9
0959d3bc-02ff-4cbf-a8f8-11d3dab3d8ef,Nathaniel Mishra,24,70,18-25 (Young Adult),Medium,13
c249fe19-0e41-4a52-a994-b4d13fc718a4,Eshana Prasad,41,55,36-50 (Middle Age),Medium,15
b21bc0bb-5cc9-45f7-85c8-898b617e512f,Adya Kalita,24,72,18-25 (Young Adult),High,14
505e8a89-358f-4e57-815d-1cce36bf5735,Osha Sha,48,47,36-50 (Middle Age),Low,10
a9f364a2-e2ef-4a76-ad0d-719a5be87417,Darika Dayal,48,30,36-50 (Middle Age),Low,9
56ebb3d9-1926-4eb8-b515-e96b96664308,Ayaan Goyal,40,40,36-50 (Middle Age),Low,6
ef4c9e69-14a4-4881-9c5d-3a3f4ae1c0fa,Garima Ravi,23,51,18-25 (Young Adult),Medium,10
f52b6df1-27cf-4079-b2fb-17460a97cedc,Libni Bhatia,34,69,26-35 (Adult),Medium,9
21030861-f557-4ae5-8427-49e5281a5a2f,Oni Nigam,64,35,50+ (Senior),Low,7
0ec8e0d1-f360-46a2-b30c-7ba6371bf7f9,Bimala Kara,32,34,26-35 (Adult),Low,8
be03bf6f-27fc-4e07-a6e7-f62b9764465f,Leena Chatterjee,49,51,36-50 (Middle Age),Medium,11
2b0db8b1-4d3c-4ea2-aae1-13414458b92d,Sachi Chanda,45,33,36-50 (Middle Age),Low,10
d0d65743-ee77-41ae-9b71-1f80a78552ec,Yutika Thaker,29,72,26-35 (Adult),High,15
4e2a2b03-ed8a-4a74-aa33-52d839c54752,Devika Sem,61,82,50+ (Senior),High,6
19a39814-71c0-4b90-9bd0-d60a65d01e28,Oeshi Guha,45,67,36-50 (Middle Age),Medium,9
ed5ccaa6-090d-44bf-afe9-7cc93b8f5ca4,Sachi Sant,33,86,26-35 (Adult),Critical,13
5e52f05f-92cc-48d5-8dee-22b29ed843db,Darpan Bhatnagar,20,15,18-25 (Young Adult),Low,11
bb586b8b-30c1-4390-93fc-e4db95a19a33,Rajata Thaman,49,66,36-50 (Middle Age),Medium,8
1140e0a0-476e-4ce5-b13a-68ca09f7242c,Meghana Suri,57,18,50+ (Senior),Low,18
5a81474b-ec5f-40c6-bd6e-8ea0965ce8c8,Maya More,24,1,18-25 (Young Adult),Low,13
b574d427-44b0-4506-98ef-b967f278b6de,Darsh Bhagat,27,83,26-35 (Adult),Critical,13
ef4a77b9-26f6-4a73-836b-1f552c38e58e,Yatin Dubey,27,52,26-35 (Adult),Medium,11
0b8af1cb-a4c1-418b-922e-5836665493c5,Brinda Kumer,34,82,26-35 (Adult),High,8
1ee4bbfa-87ec-4b40-bf86-35738db66e8d,Diya Sastry,33,61,26-35 (Adult),Medium,8
ad236643-ab1e-4a50-8b61-6069d0f1eeef,Advaith Anne,31,60,26-35 (Adult),Medium,13
ef13be39-0a41-4c9e-9903-557cf59959ae,Baghyawati Maharaj,28,65,26-35 (Adult),Medium,14
fbb0c7ca-3aa3-4bc6-8af6-a6967a3fc267,Ubika Tata,29,21,26-35 (Adult),Low,10
8629947a-abb0-456f-895f-427270df8461,Hemani Virk,29,22,26-35 (Adult),Low,13
ba1a11b7-f7c6-426c-afd9-f534430c658d,Hemal Sem,37,30,36-50 (Middle Age),Low,9
e12acbe6-37d9-4d6f-891a-475efa7e5817,Charles Nagy,56,61,50+ (Senior),Medium,10
8ce3e9e9-8563-49b1-af51-4b1b41007153,Faqid Oak,39,42,36-50 (Middle Age),Low,10
855c5a76-b483-4275-9ac2-297d4c392b81,Sara Tara,65,69,50+ (Senior),Medium,12
1b24a4f2-1a0d-4839-b4e8-f7fa6924f610,Wriddhish Srivastava,30,68,26-35 (Adult),Medium,8
ae664f4e-04fe-4eaf-b966-c4f407b7e644,Nikita Dewan,34,61,26-35 (Adult),Medium,11
56db7e47-7c91-413f-b4aa-328d51b499d0,Falan Chakraborty,52,65,50+ (Senior),Medium,10
33cf0543-a5cf-4862-bc60-a16f7fe513dd,Ekaraj Ranganathan,42,46,36-50 (Middle Age),Low,12
91b22516-52a9-45d3-bcf8-a3e1e379eb1a,Kai Wable,43,89,36-50 (Middle Age),Critical,6
7d79681f-ab2d-4379-bcaf-1a98a3c7e98c,Riya Bains,40,13,36-50 (Middle Age),Low,9
470c3c56-a204-4abc-af6b-8a94f9a78c55,Rishi Pillay,54,79,50+ (Senior),High,10
e170a2c1-2cce-4b33-b23b-4e5f23a7afbf,Abdul Puri,29,42,26-35 (Adult),Low,7
61ef6f97-ec94-46ef-a7c4-9a85c9a07c2c,Kavya Konda,20,18,18-25 (Young Adult),Low,6
d4d2c5c5-9f0c-4ca5-9799-4daff48507e6,Brinda Chada,63,94,50+ (Senior),Critical,10
947ce781-79bd-4b6b-8220-ca651f2f56ea,Edhitha Bera,29,75,26-35 (Adult),High,9
c8b840fa-4fe1-4e47-b880-89bdaf072dcb,Hritik Patel,29,46,26-35 (Adult),Low,13
2927a49f-f8d1-4ee0-9333-16e12739bcb0,Tara Solanki,37,36,36-50 (Middle Age),Low,9
139f906d-9591-42b9-9794-92855678b106,Oviya Kakar,23,39,18-25 (Young Adult),Low,9
0f8ec7b7-22e3-470a-a18f-eaf465702067,Gaurav Goel,39,2,36-50 (Middle Age),Low,6
60e9f5f1-df2f-4243-b033-bee414ee27ed,Fitan Butala,54,33,50+ (Senior),Low,5
008aa9c1-9f85-46c0-860f-f852b2d89970,Rachana Lad,20,21,18-25 (Young Adult),Low,7
ca061d14-d9f0-4e2c-836a-acb6646ad64a,Dayita Maharaj,41,62,36-50 (Middle Age),Medium,11
44181233-6543-40df-b159-9e60ef9c1223,Udant Merchant,49,74,36-50 (Middle Age),High,8
697b87bd-8306-4437-98d6-9ecfa9e52ee8,Yashawini Rai,65,46,50+ (Senior),Low,10
aebea353-27de-4454-93ca-327e8917781f,Azad Buch,52,45,50+ (Senior),Low,14
e746455f-ae45-43f4-9908-21b71aae6bf8,Adya Hayer,24,67,18-25 (Young Adult),Medium,10
c94c5299-1738-4196-bbc7-c00a37ae2b24,Chandani Choudhry,45,14,36-50 (Middle Age),Low,7
3e195347-1c1d-4819-b6f7-38ffaf7ef89e,Chameli Bajaj,34,44,26-35 (Adult),Low,7
dde0bc81-ef35-4c80-9dbf-2731085fbf33,Bachittar Biswas,56,92,50+ (Senior),Critical,10
4dc8894f-7f0f-49cb-80d7-ee11894770e1,Yuvraj Garg,28,45,26-35 (Adult),Low,12
eead831e-e984-4453-a269-8f5633433edd,Dhriti Magar,50,54,36-50 (Middle Age),Medium,16
46e2dbaf-fa46-4aca-906b-c8222f2f5fcd,Gautami Malhotra,42,37,36-50 (Middle Age),Low,17
01f1ad86-dcc7-4cff-9293-709bee46e234,Dhruv Sastry,65,26,50+ (Senior),Low,16
bac61424-df8d-4220-b9d0-20885665d96a,Niharika Peri,28,26,26-35 (Adult),Low,7
ed962c01-b441-4eea-9024-16d0eeeaad01,Benjamin Borde,23,46,18-25 (Young Adult),Low,9
36fd9780-60ff-4fb5-97e5-7c2ac90e7de3,Vincent Mani,32,39,26-35 (Adult),Low,11
408cdddc-58d0-4b78-8a17-803b55c8d25f,Ethan Nagarajan,37,28,36-50 (Middle Age),Low,5
39e5bca8-321d-4aef-b893-4545f16e56d9,Upma Dubey,22,93,18-25 (Young Adult),Critical,11
52dd590a-2bbf-4452-a26f-54a3fe798e2d,Netra Wagle,32,44,26-35 (Adult),Low,13
c80dcf6f-237a-48b2-be5e-3188750a8153,Januja Aggarwal,65,65,50+ (Senior),Medium,13
